ID,Age,MonthlyActiveDays,AvgSessionDuration,WorkoutsCompleted,SocialEngagementScore,SubscriptionTier,InAppPurchases,DeviceType,Churned,LifetimeValue,Cluster
1518,29,10,18,0,74,Free,53.91,Android,0,348.59,Cluster 3
1519,23,1,14,3,6,Free,8.87,iOS,1,96.88,Cluster 4
1520,41,9,22,4,14,Free,19.68,iOS,1,164.06,Cluster 2
1521,30,28,68,26,85,Premium,378.74,Android,0,1734.15,Cluster 1
1522,29,14,22,2,87,Free,14.8,iOS,1,251.39,Cluster 3
1523,27,25,72,25,89,Basic,234.58,Android,0,1333.4,Cluster 1
1524,41,7,33,4,27,Free,5.43,Android,1,18.99,Cluster 2
1525,33,28,63,25,93,Premium,221.22,Android,0,1126.66,Cluster 1
1526,34,28,73,23,91,Premium,379.42,Android,0,1136.37,Cluster 1
1527,34,27,73,29,91,Premium,184.71,iOS,1,1158.56,Cluster 1
1528,38,25,69,27,82,Premium,354.27,Android,0,1283.47,Cluster 1
1529,21,5,17,1,14,Basic,5.86,iOS,1,14.69,Cluster 4
1530,37,27,85,23,90,Premium,321.96,iOS,0,1296.91,Cluster 1
1531,33,30,67,25,76,Premium,126.36,iOS,0,1243.93,Cluster 1
1532,40,10,35,4,16,Basic,1.08,Android,1,20.39,Cluster 2
1533,33,30,85,24,99,Premium,391.17,Android,0,1196.6,Cluster 1
1534,26,26,61,23,90,Basic,309.75,Android,0,1263.22,Cluster 1
1535,45,6,28,8,11,Free,21.85,Android,1,96.24,Cluster 2
1536,33,30,89,30,94,Basic,360.54,iOS,0,1302.73,Cluster 1
1537,38,8,27,4,24,Basic,13.14,Android,1,104.04,Cluster 2
1538,46,5,31,6,12,Basic,21.88,iOS,0,135.58,Cluster 2
1539,27,3,20,0,16,Free,7.08,Android,1,47.86,Cluster 4
1540,26,1,13,2,20,Free,5.2,Android,1,7.27,Cluster 4
1541,35,7,31,5,22,Basic,28.68,iOS,1,84.31,Cluster 2
1542,44,7,38,4,29,Free,21.06,iOS,1,136.18,Cluster 2
1543,40,7,40,5,15,Free,13.47,Android,1,51.84,Cluster 2
1544,31,3,17,0,8,Free,9.12,Android,1,93.46,Cluster 4
1545,32,6,21,0,0,Free,0.55,Android,1,91.13,Cluster 4
1546,27,20,13,1,90,Free,30.12,iOS,1,163.29,Cluster 3
1547,24,18,14,2,63,Free,28.71,iOS,0,301.4,Cluster 3
1548,24,11,18,2,86,Free,52.53,iOS,0,214.13,Cluster 3
1549,30,28,71,23,70,Premium,188.68,iOS,0,1592.77,Cluster 1
1550,28,18,16,0,93,Premium,47.44,iOS,0,124.7,Cluster 3
1551,24,2,11,2,8,Free,1.81,Android,1,23.82,Cluster 4
1552,42,4,35,8,29,Premium,10.77,iOS,1,116.48,Cluster 2
1553,39,5,36,4,24,Basic,28.63,iOS,0,199.64,Cluster 2
1554,41,27,60,24,79,Premium,322.9,iOS,0,1458.43,Cluster 1
1555,25,20,29,2,92,Basic,50.66,Android,0,382.51,Cluster 3
1556,26,1,14,1,1,Free,5.44,Android,1,78.77,Cluster 4
1557,23,3,22,3,8,Free,0.49,iOS,1,5.15,Cluster 4
1558,26,16,21,2,63,Free,36.09,Android,1,308.48,Cluster 3
1559,37,26,87,29,85,Premium,339.55,iOS,0,1641.87,Cluster 1
1560,26,14,23,1,83,Free,51.41,iOS,0,151.22,Cluster 3
1561,28,4,25,0,11,Free,6.03,Android,1,73.11,Cluster 4
1562,22,14,17,0,66,Free,22.74,iOS,1,211.54,Cluster 3
1563,34,29,84,23,84,Basic,317.26,iOS,0,1882.61,Cluster 1
1564,28,14,28,2,95,Premium,18.39,Android,1,387.28,Cluster 3
1565,21,1,20,0,14,Free,7.31,Android,1,25.27,Cluster 4
1566,36,26,72,28,86,Premium,313.62,Android,0,1923.09,Cluster 1
1567,25,10,10,0,88,Free,58.64,iOS,0,257.36,Cluster 3
1568,47,4,40,7,17,Free,15.1,iOS,1,161.3,Cluster 2
1569,40,25,83,28,88,Premium,196.26,Android,0,1975.62,Cluster 1
1570,31,28,85,21,96,Premium,113.48,Android,0,1081.01,Cluster 1
1571,32,11,21,1,94,Basic,50.74,iOS,1,391.79,Cluster 3
1572,32,20,13,2,78,Free,12.13,Android,1,235.21,Cluster 3
1573,26,1,23,3,3,Free,6.08,iOS,1,15.97,Cluster 4
1574,26,15,24,2,68,Basic,49.5,iOS,1,144.61,Cluster 3
1575,32,1,16,0,1,Free,7.26,Android,1,0.36,Cluster 4
1576,30,6,8,2,11,Basic,2.97,iOS,1,45.75,Cluster 4
1577,27,4,23,2,0,Basic,9.48,iOS,1,97.56,Cluster 4
1578,31,6,16,1,17,Free,0.57,iOS,1,1.9,Cluster 4
1579,33,27,62,23,71,Basic,217.97,iOS,0,1189.28,Cluster 1
1580,30,29,72,27,83,Premium,180.76,iOS,0,1395.23,Cluster 1
1581,30,14,14,2,65,Free,19.01,Android,0,110.65,Cluster 3
1582,43,7,39,6,28,Free,18.46,iOS,1,155.3,Cluster 2
1583,40,9,43,4,16,Basic,16.97,iOS,0,28.43,Cluster 2
1584,27,27,82,25,81,Premium,199.83,Android,0,1231.7,Cluster 1
1585,27,17,10,0,73,Free,19.66,iOS,1,301.4,Cluster 3
1586,32,25,65,21,75,Premium,158.01,iOS,0,1277.61,Cluster 1
1587,27,3,18,3,6,Free,0.26,iOS,1,40.34,Cluster 4
1588,34,26,60,21,95,Basic,235.61,Android,0,1543.29,Cluster 1
1589,38,7,37,5,28,Free,24.09,iOS,1,27.04,Cluster 2
1590,29,6,9,3,6,Free,0.81,iOS,1,54.01,Cluster 4
1591,18,3,7,0,7,Free,9.3,Android,1,73.77,Cluster 4
1592,44,27,65,30,71,Premium,201.95,Android,0,1423.94,Cluster 1
1593,29,3,14,1,11,Basic,6.36,iOS,1,28.42,Cluster 4
1594,35,14,16,2,89,Free,28.65,iOS,0,164.03,Cluster 3
1595,40,10,37,4,23,Free,29.38,iOS,1,148.83,Cluster 2
1596,30,1,10,1,16,Free,4.7,Android,1,50.52,Cluster 4
1597,28,4,17,3,13,Basic,4.04,Android,1,55.25,Cluster 4
1598,30,20,20,2,80,Basic,11.54,iOS,1,188.85,Cluster 3
1599,24,14,17,2,61,Free,35.74,Android,1,324.63,Cluster 3
1600,19,2,18,2,7,Free,2.73,Android,1,76.33,Cluster 4
1601,34,27,74,23,83,Premium,319.36,iOS,0,1178.61,Cluster 1
1602,27,29,73,26,99,Premium,272.53,Android,0,1293.27,Cluster 1
1603,25,15,20,1,96,Basic,46.27,iOS,0,334.67,Cluster 3
1604,47,7,32,4,19,Free,1.12,iOS,1,133.94,Cluster 2
1605,35,28,70,25,90,Premium,310.21,Android,0,1977.39,Cluster 1
1606,24,18,21,2,92,Basic,26.81,iOS,0,300.22,Cluster 3
1607,33,20,12,2,81,Basic,37.72,Android,0,307.29,Cluster 3
1608,32,16,28,1,71,Basic,45,iOS,1,156.26,Cluster 3
1609,41,8,28,6,11,Premium,5.72,iOS,1,187.25,Cluster 2
1610,37,29,61,28,92,Premium,111.15,Android,0,1851.04,Cluster 1
1611,29,11,20,2,92,Basic,57.36,Android,0,316.44,Cluster 3
1612,40,28,65,27,95,Basic,129.44,Android,0,1394.34,Cluster 1
1613,28,3,19,2,18,Free,3.22,iOS,1,39.63,Cluster 4
1614,25,12,19,1,61,Free,30.83,iOS,0,112.87,Cluster 3
1615,35,29,81,20,92,Premium,132.78,iOS,0,1876.83,Cluster 1
1616,36,30,82,21,83,Premium,305.34,Android,0,1291.44,Cluster 1
1617,30,20,12,2,69,Basic,55.42,iOS,1,325.36,Cluster 3
1618,46,6,28,4,30,Free,18.54,iOS,1,89.02,Cluster 2
1619,44,30,60,21,83,Premium,346.74,iOS,1,1472.53,Cluster 1
1620,32,2,23,0,9,Free,3.07,Android,1,90.32,Cluster 4
1621,43,8,26,4,11,Free,3.5,iOS,1,47.62,Cluster 2
1622,33,28,80,29,80,Basic,377.11,Android,0,1625.36,Cluster 1
1623,33,9,25,5,20,Free,3.15,iOS,1,11.07,Cluster 2
1624,32,13,20,1,91,Basic,29.78,Android,1,229.77,Cluster 3
1625,44,10,31,6,23,Free,24.28,Android,1,21.93,Cluster 2
1626,43,10,30,8,18,Free,23.53,iOS,0,125.71,Cluster 2
1627,34,29,74,22,82,Premium,187.17,iOS,0,1648.42,Cluster 1
1628,24,4,21,1,1,Free,6.58,iOS,1,72.13,Cluster 4
1629,40,30,61,28,91,Premium,164.73,Android,0,1544.25,Cluster 1
1630,22,19,16,1,96,Free,41.26,iOS,0,347.04,Cluster 3
1631,34,1,7,0,2,Free,9.12,iOS,0,10.65,Cluster 4
1632,45,9,28,8,11,Basic,29.5,iOS,1,69.07,Cluster 2
1633,35,20,10,2,89,Basic,31.59,Android,0,156.03,Cluster 3
1634,38,6,43,5,28,Free,21.59,iOS,1,151.55,Cluster 2
1635,32,14,12,1,88,Free,45.74,Android,1,297.63,Cluster 3
1636,40,8,38,6,14,Basic,28.85,Android,0,45.96,Cluster 2
1637,49,6,21,6,14,Free,28.44,Android,1,158.12,Cluster 2
1638,26,10,16,0,63,Basic,39.94,iOS,0,114.67,Cluster 3
1639,33,11,16,0,89,Free,14.11,iOS,0,261.86,Cluster 3
1640,38,29,61,26,87,Premium,275.13,Android,0,1847.76,Cluster 1
1641,37,4,41,4,25,Free,1.3,iOS,1,11.28,Cluster 2
1642,29,16,26,1,64,Free,23.58,Android,1,317.1,Cluster 3
1643,34,30,77,28,75,Premium,148.03,Android,0,1143.42,Cluster 1
1644,41,7,37,8,16,Free,6.2,iOS,0,134.57,Cluster 2
1645,43,7,44,3,10,Free,28.4,iOS,1,187.16,Cluster 2
1646,20,2,5,2,15,Free,6.45,iOS,1,43.25,Cluster 4
1647,25,5,20,1,19,Free,1.23,iOS,1,20.15,Cluster 4
1648,30,13,27,2,66,Free,58.35,iOS,1,211.07,Cluster 3
1649,34,16,15,0,78,Free,50.41,iOS,1,151.66,Cluster 3
1650,33,26,78,30,71,Premium,160.02,iOS,0,1679.74,Cluster 1
1651,22,2,8,1,6,Free,0.75,Android,1,79.06,Cluster 4
1652,26,19,14,2,90,Free,54.25,iOS,0,162.55,Cluster 3
1653,30,4,42,3,24,Free,3.07,Android,1,170.49,Cluster 2
1654,25,5,19,0,9,Free,5.21,iOS,1,64.97,Cluster 4
1655,21,4,10,3,2,Free,2.1,iOS,1,67.42,Cluster 4
1656,25,13,15,1,75,Basic,18.48,Android,1,230.14,Cluster 3
1657,22,14,15,1,95,Free,26.23,iOS,1,349.24,Cluster 3
1658,31,2,12,1,13,Free,1.04,iOS,1,64.89,Cluster 4
1659,30,3,10,1,16,Free,5.39,iOS,1,46.73,Cluster 4
1660,48,6,37,3,22,Free,28.23,iOS,1,67.75,Cluster 2
1661,34,30,84,22,80,Premium,229.23,Android,0,1443.74,Cluster 1
1662,40,5,41,6,23,Free,21.44,Android,1,106.7,Cluster 2
1663,28,20,20,0,92,Free,44.78,iOS,0,296.94,Cluster 3
1664,32,25,69,22,84,Premium,315.71,iOS,1,1971.17,Cluster 1
1665,32,10,27,1,72,Free,44.87,iOS,0,207.69,Cluster 3
1666,41,5,39,6,28,Free,0.46,iOS,0,127.96,Cluster 2
1667,25,11,17,2,73,Free,29.75,Android,0,198.98,Cluster 3
1668,26,30,73,20,83,Premium,175.73,iOS,1,1255.37,Cluster 1
1669,25,20,20,2,88,Free,44.13,Android,0,389.34,Cluster 3
1670,36,29,84,26,85,Premium,335.07,Android,0,1052.46,Cluster 1
1671,29,18,20,0,91,Free,36.22,iOS,0,297.91,Cluster 3
1672,40,26,80,28,87,Premium,304.92,iOS,0,1838.85,Cluster 1
1673,24,14,15,2,84,Basic,23.43,Android,0,207.71,Cluster 3
1674,28,6,13,3,18,Free,7.19,Android,1,80.49,Cluster 4
1675,33,1,24,0,12,Free,8.4,iOS,1,25.19,Cluster 4
1676,44,8,37,8,12,Free,27.38,iOS,1,155.54,Cluster 2
1677,35,13,21,2,96,Free,41.37,iOS,1,232.86,Cluster 3
1678,28,13,19,0,93,Free,57.52,Android,1,318.21,Cluster 3
1679,28,13,15,1,85,Basic,43.35,iOS,1,301.21,Cluster 3
1680,30,4,7,3,17,Free,5.47,Android,0,45.25,Cluster 4
1681,38,10,40,7,15,Free,27.18,Android,1,2.9,Cluster 2
1682,35,29,68,30,95,Basic,201.72,iOS,0,1547.25,Cluster 1
1683,39,25,81,22,73,Premium,293.51,Android,0,1971.01,Cluster 1
1684,29,3,12,1,6,Free,7.51,iOS,1,90.27,Cluster 4
1685,46,6,23,4,15,Free,15.61,Android,0,139.05,Cluster 2
1686,35,5,38,6,14,Free,26.76,Android,1,112.84,Cluster 2
1687,26,11,22,2,92,Free,39.18,iOS,1,376.54,Cluster 3
1688,37,5,15,2,4,Free,6.49,iOS,1,6.04,Cluster 4
1689,35,5,41,3,23,Basic,2.13,iOS,0,52.46,Cluster 2
1690,30,10,26,1,86,Free,34.72,iOS,0,357.01,Cluster 3
1691,22,4,9,2,11,Free,5.6,Android,1,9.71,Cluster 4
1692,33,4,21,1,3,Basic,5.58,iOS,1,58.05,Cluster 4
1693,29,10,23,0,92,Basic,46.12,iOS,0,216.52,Cluster 3
1694,27,10,17,0,63,Free,47.51,iOS,1,252.33,Cluster 3
1695,45,5,21,8,19,Free,2.53,Android,1,14.07,Cluster 2
1696,33,15,16,0,85,Free,24.54,iOS,1,326.48,Cluster 3
1697,29,20,15,0,72,Basic,29.15,iOS,0,342.9,Cluster 3
1698,29,20,20,1,72,Premium,12.64,Android,1,259.87,Cluster 3
1699,29,28,69,27,78,Premium,236.78,Android,0,1264.03,Cluster 1
1700,48,5,31,6,16,Basic,18.88,iOS,0,80.45,Cluster 2
1701,25,16,24,0,76,Basic,23.54,iOS,1,171.93,Cluster 3
1702,27,1,19,1,3,Free,0.9,Android,1,21.53,Cluster 4
1703,42,26,60,30,75,Premium,278.37,iOS,0,1532.17,Cluster 1
1704,28,1,13,2,15,Free,9.45,Android,0,24.06,Cluster 4
1705,27,19,21,2,88,Free,34.08,iOS,1,327.34,Cluster 3
1706,31,28,85,25,94,Premium,358.18,iOS,1,1614,Cluster 1
1707,26,10,18,2,91,Free,39.61,iOS,1,202.62,Cluster 3
1708,36,26,66,29,88,Premium,180.19,Android,0,1031.32,Cluster 1
1709,29,1,13,0,20,Basic,2.61,iOS,1,4.54,Cluster 4
1710,28,13,22,1,77,Free,11.31,iOS,1,264.13,Cluster 3
1711,36,28,76,26,91,Premium,183.11,iOS,0,1866.79,Cluster 1
1712,33,4,14,3,14,Free,5.71,iOS,0,20.46,Cluster 4
1713,44,10,35,4,23,Basic,24.02,Android,0,36.59,Cluster 2
1714,35,10,36,8,21,Free,25.1,Android,1,59.53,Cluster 2
1715,32,26,71,30,74,Premium,350.02,iOS,1,1384.11,Cluster 1
1716,37,27,61,23,98,Premium,149.29,iOS,0,1696.23,Cluster 1
1717,27,28,77,22,80,Basic,396.4,iOS,0,1632.66,Cluster 1
1718,37,8,41,4,11,Basic,17.14,iOS,1,181.95,Cluster 2
1719,28,4,5,0,19,Free,9.76,iOS,1,45.45,Cluster 4
1720,23,5,6,2,10,Free,9.81,iOS,1,70.44,Cluster 4
1721,43,7,23,6,19,Free,25.23,iOS,1,198.21,Cluster 2
1722,18,6,13,0,20,Basic,2.46,iOS,1,41.82,Cluster 4
1723,25,20,18,2,97,Free,42.41,iOS,1,144.71,Cluster 3
1724,31,6,17,0,13,Free,2.43,Android,1,79.73,Cluster 4
1725,36,9,29,7,12,Premium,6.16,iOS,1,146.49,Cluster 2
1726,26,4,8,2,15,Free,7.75,iOS,1,72.62,Cluster 4
1727,35,16,15,0,93,Premium,41.69,Android,0,129.67,Cluster 3
1728,27,10,18,1,86,Free,29,iOS,0,391.33,Cluster 3
1729,18,4,11,0,11,Free,6.17,Android,1,14.51,Cluster 4
1730,35,26,88,24,100,Premium,185.86,Android,0,1672.77,Cluster 1
1731,30,28,89,25,90,Premium,334.61,iOS,0,1291.46,Cluster 1
1732,22,13,12,1,80,Basic,13.99,Android,1,234.74,Cluster 3
1733,28,12,21,1,78,Basic,38.67,iOS,0,209.15,Cluster 3
1734,18,1,6,3,17,Free,4.19,Android,1,41.86,Cluster 4
1735,32,29,80,22,81,Premium,301.06,Android,0,1823.81,Cluster 1
1736,35,27,68,27,85,Premium,235.01,iOS,0,1924.88,Cluster 1
1737,26,29,80,25,79,Basic,238.68,iOS,0,1207.68,Cluster 1
1738,32,15,28,1,65,Free,35.96,Android,0,329.76,Cluster 3
1739,43,9,42,3,20,Basic,1.84,iOS,1,162.38,Cluster 2
1740,25,5,15,0,19,Basic,8.6,iOS,1,70.46,Cluster 4
1741,38,26,85,27,75,Premium,173.27,iOS,0,1358.24,Cluster 1
1742,43,7,25,7,30,Free,12.17,iOS,0,89.44,Cluster 2
1743,21,4,8,1,12,Free,3.18,Android,1,80.72,Cluster 4
1744,29,27,89,23,75,Premium,118.17,Android,0,1121.13,Cluster 1
1745,31,28,82,29,71,Premium,249,iOS,0,1603.19,Cluster 1
1746,43,10,33,6,25,Free,14.15,iOS,1,67.29,Cluster 2
1747,31,10,20,0,60,Premium,41.32,iOS,1,132.27,Cluster 3
1748,30,4,7,3,8,Free,6.63,iOS,1,6.21,Cluster 4
1749,24,1,9,1,6,Free,2.81,Android,1,20.07,Cluster 4
1750,36,28,87,21,73,Basic,302.68,Android,0,1355.54,Cluster 1
1751,32,2,7,2,13,Basic,6.71,iOS,1,44.99,Cluster 4
1752,30,10,28,0,94,Free,44.38,iOS,1,143.39,Cluster 3
1753,29,15,30,2,72,Basic,32.53,iOS,1,364.49,Cluster 3
1754,23,14,18,1,93,Basic,21.88,iOS,0,144.45,Cluster 3
1755,48,6,25,4,27,Free,19.46,Android,0,165.11,Cluster 2
1756,20,4,11,3,19,Free,0.48,iOS,1,0.63,Cluster 4
1757,33,7,28,4,19,Basic,20.73,iOS,1,117.29,Cluster 2
1758,28,4,18,0,16,Free,2.2,iOS,1,64.71,Cluster 4
1759,35,28,82,29,98,Premium,184.67,iOS,0,1929.35,Cluster 1
1760,33,3,15,2,2,Free,0.8,Android,0,76.34,Cluster 4
1761,41,4,31,5,15,Free,21.07,iOS,1,25.7,Cluster 2
1762,22,14,26,2,87,Basic,35.83,iOS,1,302.19,Cluster 3
1763,48,6,40,6,21,Basic,7.15,Android,0,121.72,Cluster 2
1764,45,10,22,4,15,Free,22.61,iOS,1,70.4,Cluster 2
1765,24,2,20,1,7,Free,0.32,Android,1,14.03,Cluster 4
1766,33,26,79,20,80,Premium,116.44,iOS,0,1766.22,Cluster 1
1767,30,1,17,2,5,Free,7.35,Android,1,27.4,Cluster 4
1768,26,4,19,0,10,Free,0.96,iOS,1,77,Cluster 4
1769,23,3,10,0,12,Free,4.39,Android,1,70.24,Cluster 4
1770,39,10,26,6,25,Free,7.84,Android,1,120.83,Cluster 2
1771,25,4,17,3,19,Free,8.54,Android,1,15.99,Cluster 4
1772,28,3,19,1,2,Free,7.47,Android,0,6.45,Cluster 4
1773,48,8,27,5,23,Free,14.51,iOS,1,1.31,Cluster 2
1774,27,3,19,0,19,Free,6.93,Android,1,8.36,Cluster 4
1775,24,12,21,2,61,Premium,28.22,Android,1,133.31,Cluster 3
1776,27,1,7,2,4,Free,7.78,iOS,0,96.93,Cluster 4
1777,21,1,5,2,7,Free,5.97,Android,1,39.32,Cluster 4
1778,40,27,68,20,98,Premium,367.91,Android,0,1543.12,Cluster 1
1779,28,20,21,0,73,Basic,40.66,iOS,1,392.28,Cluster 3
1780,33,27,62,29,71,Premium,383.5,iOS,0,1896.2,Cluster 1
1781,30,11,23,0,87,Basic,22.29,Android,0,122.98,Cluster 3
1782,29,20,20,2,72,Basic,52.43,Android,0,235.18,Cluster 3
1783,27,18,11,2,83,Free,55.31,Android,1,283.9,Cluster 3
1784,28,29,86,26,78,Premium,308.74,iOS,0,1907.96,Cluster 1
1785,22,6,11,0,13,Free,4.3,Android,1,59.29,Cluster 4
1786,29,17,13,0,93,Premium,27.42,Android,1,168.31,Cluster 3
1787,24,3,7,3,1,Free,9.18,Android,0,33.22,Cluster 4
1788,30,2,6,3,7,Free,4.06,Android,1,82.06,Cluster 4
1789,34,30,81,23,80,Premium,278.36,iOS,0,1400.39,Cluster 1
1790,39,27,74,23,76,Premium,155.58,iOS,0,1802.42,Cluster 1
1791,46,7,21,8,20,Basic,26.76,iOS,1,89.16,Cluster 2
1792,40,5,22,6,24,Free,14.98,iOS,1,156.94,Cluster 2
1793,45,10,21,5,22,Free,27.56,Android,1,83.09,Cluster 2
1794,24,14,12,1,98,Free,25.1,Android,0,293.71,Cluster 3
1795,26,4,8,2,2,Free,7.82,iOS,0,49.97,Cluster 4
1796,41,26,90,28,74,Premium,185.7,iOS,1,1365.38,Cluster 1
1797,23,14,29,2,78,Free,25.03,iOS,0,352.2,Cluster 3
1798,36,7,36,5,19,Basic,26.22,iOS,1,168.61,Cluster 2
1799,28,15,24,0,87,Basic,25.54,iOS,1,377.42,Cluster 3
1800,43,8,41,5,13,Free,18.3,iOS,1,137.8,Cluster 2
1801,22,6,23,1,10,Free,1.83,Android,1,51.34,Cluster 4
1802,23,6,16,2,11,Free,2.27,iOS,1,71.7,Cluster 4
1803,29,1,20,3,12,Free,2.92,Android,0,41.05,Cluster 4
1804,48,6,38,4,14,Basic,15.69,Android,1,39.61,Cluster 2
1805,37,25,62,20,79,Premium,205.03,iOS,0,1323.25,Cluster 1
1806,28,3,21,2,7,Free,3.32,iOS,1,34.17,Cluster 4
1807,24,5,24,2,7,Free,9.82,Android,1,47.71,Cluster 4
1808,37,10,23,6,23,Premium,19.94,Android,0,82.23,Cluster 2
1809,34,28,87,26,90,Premium,128.41,iOS,0,1802.14,Cluster 1
1810,22,1,19,3,16,Free,5.77,Android,1,37.99,Cluster 4
1811,27,1,16,1,20,Basic,9.32,Android,1,51.83,Cluster 4
1812,43,10,30,3,12,Free,0.65,Android,1,90.77,Cluster 2
1813,34,28,79,27,87,Basic,376.8,iOS,0,1352.14,Cluster 1
1814,37,27,89,26,74,Premium,140.57,iOS,0,1965.52,Cluster 1
1815,41,6,38,5,10,Free,23.38,Android,1,196.99,Cluster 2
1816,18,1,13,2,16,Free,4.2,Android,1,35.84,Cluster 4
1817,26,28,88,20,96,Basic,384.68,Android,0,1819.52,Cluster 1
1818,40,27,86,28,99,Basic,129.85,Android,0,1292.4,Cluster 1
1819,35,6,32,8,19,Premium,21.18,iOS,1,182.66,Cluster 2
1820,46,8,39,3,16,Premium,19.98,iOS,1,22.63,Cluster 2
1821,31,15,11,2,97,Basic,52.52,iOS,0,240.46,Cluster 3
1822,43,7,32,8,20,Free,0.53,iOS,1,44.76,Cluster 2
1823,25,18,15,0,96,Free,44.1,iOS,0,349.32,Cluster 3
1824,22,20,22,2,95,Premium,38.33,iOS,1,240.21,Cluster 3
1825,31,28,74,24,79,Basic,364.94,Android,0,1338.54,Cluster 1
1826,28,1,20,3,7,Free,1.58,Android,0,84.07,Cluster 4
1827,31,1,10,2,11,Free,8.6,Android,1,53.17,Cluster 4
1828,19,1,14,0,14,Free,7.31,iOS,1,85.4,Cluster 4
1829,37,28,77,24,99,Premium,209.29,Android,0,1961.1,Cluster 1
1830,43,7,24,8,24,Free,28.45,Android,0,196.38,Cluster 2
1831,36,6,20,8,25,Basic,20.45,iOS,1,18.4,Cluster 2
1832,29,25,70,29,78,Premium,103.97,iOS,0,1213.5,Cluster 1
1833,27,1,8,0,13,Free,0.59,Android,0,26.43,Cluster 4
1834,30,4,23,3,11,Free,4.24,Android,1,33.44,Cluster 4
1835,26,5,12,2,10,Basic,8.63,Android,1,65.11,Cluster 4
1836,50,8,23,8,29,Basic,13.69,Android,1,62.12,Cluster 2
1837,20,2,17,3,15,Free,8.16,Android,1,82.7,Cluster 4
1838,39,26,74,20,73,Basic,176.76,Android,0,1904.35,Cluster 1
1839,26,19,20,2,98,Free,26.42,iOS,1,155.17,Cluster 3
1840,33,27,65,22,71,Premium,215.04,iOS,0,1296.09,Cluster 1
1841,26,29,89,29,100,Premium,342.45,Android,0,1791.11,Cluster 1
1842,40,8,39,5,26,Free,14.8,iOS,0,35.93,Cluster 2
1843,19,3,18,1,4,Free,6.66,Android,1,42.91,Cluster 4
1844,36,29,81,21,72,Premium,139.19,Android,0,1376.15,Cluster 1
1845,50,10,21,7,13,Free,10.09,iOS,1,177.57,Cluster 2
1846,30,29,74,20,93,Premium,206.58,iOS,1,1236.64,Cluster 1
1847,26,5,24,2,16,Free,7.75,iOS,0,19.64,Cluster 4
1848,38,6,36,6,19,Basic,19.01,Android,1,15.04,Cluster 2
1849,44,6,31,6,19,Free,9.46,Android,1,36.84,Cluster 2
1850,35,27,72,29,93,Basic,380.76,Android,0,1896.51,Cluster 1
1851,31,27,74,25,76,Basic,262.09,Android,0,1632.93,Cluster 1
1852,32,26,62,25,90,Premium,327.72,Android,0,1911.58,Cluster 1
1853,33,19,11,0,99,Premium,34.46,iOS,1,223.09,Cluster 3
1854,43,30,68,26,75,Premium,353.6,iOS,0,1669.47,Cluster 1
1855,32,13,23,2,77,Basic,39.42,iOS,0,265.59,Cluster 3
1856,52,5,25,7,21,Basic,20.92,Android,1,7.24,Cluster 2
1857,35,4,32,4,11,Free,22.57,iOS,1,0.36,Cluster 2
1858,46,4,23,6,15,Basic,21.82,iOS,0,55.05,Cluster 2
1859,32,6,37,3,16,Free,20.55,Android,1,126.21,Cluster 2
1860,38,25,67,23,92,Premium,134.55,Android,0,1921.16,Cluster 1
1861,30,4,14,1,8,Free,1.03,iOS,1,90.87,Cluster 4
1862,33,30,75,20,86,Premium,254.23,Android,0,1811.99,Cluster 1
1863,31,1,19,2,12,Free,2.66,Android,1,57.09,Cluster 4
1864,31,30,68,20,72,Premium,130.59,iOS,0,1975.85,Cluster 1
1865,39,10,31,4,25,Free,18.16,iOS,1,157.3,Cluster 2
1866,28,17,16,0,84,Basic,40.3,Android,1,265.1,Cluster 3
1867,47,9,43,7,24,Basic,28.89,iOS,1,147.09,Cluster 2
1868,32,30,74,23,85,Premium,343.51,Android,0,1809.8,Cluster 1
1869,45,10,44,4,29,Basic,23.92,iOS,0,128.72,Cluster 2
1870,22,2,17,2,12,Free,1.59,Android,1,27.2,Cluster 4
1871,35,27,80,20,79,Premium,237.51,iOS,0,1170.75,Cluster 1
1872,51,8,33,7,26,Free,26.23,iOS,1,26.82,Cluster 2
1873,32,27,83,27,78,Premium,371.3,Android,0,1271.85,Cluster 1
1874,37,10,39,4,21,Basic,24.77,iOS,0,111.03,Cluster 2
1875,30,5,15,0,19,Free,5.23,Android,1,62.82,Cluster 4
1876,36,27,79,20,93,Premium,350.8,Android,0,1235.84,Cluster 1
1877,48,4,32,7,26,Free,8.84,iOS,1,182.33,Cluster 2
1878,46,4,43,3,15,Basic,13.31,Android,0,192.22,Cluster 2
1879,28,20,24,1,61,Free,51.35,Android,0,146.72,Cluster 3
1880,50,6,32,6,12,Free,7.68,Android,0,138.19,Cluster 2
1881,28,29,86,27,77,Premium,219.04,Android,0,1790.28,Cluster 1
1882,35,28,81,25,93,Premium,363.68,Android,0,1271.93,Cluster 1
1883,30,28,89,30,89,Premium,319.63,iOS,0,1719.66,Cluster 1
1884,46,5,38,7,19,Free,17.81,iOS,0,24.53,Cluster 2
1885,23,15,13,0,76,Free,34.92,Android,0,242.67,Cluster 3
1886,34,9,36,3,26,Basic,26.23,Android,0,177.77,Cluster 2
1887,22,2,13,0,7,Free,6.48,iOS,1,41.2,Cluster 4
1888,18,2,15,1,8,Free,9.75,iOS,1,95.57,Cluster 4
1889,44,7,27,8,17,Basic,18.49,iOS,1,112.2,Cluster 2
1890,27,28,71,29,100,Premium,254.3,iOS,0,1432.38,Cluster 1
